storm_length,avg_lat,avg_lon
9,31.86888888888889,-96.77555555555556
1,26.18,-97.72
5,32.422,-100.258
4,31.525,-97.26249999999999
10,30.389999999999997,-96.40599999999999
3,26.956666666666667,-98.19
9,32.90888888888888,-101.83222222222224
1,29.67,-95.45
15,34.49266666666667,-102.554
8,34.39874999999999,-101.84625
3,35.14666666666667,-101.53333333333335
1,35.07,-100.25
1,31.02,-103.42
2,33.205,-102.32499999999999
2,35.849999999999994,-102.425
8,35.45875000000001,-101.52375
3,34.24,-100.43333333333334
6,32.685,-98.47333333333334
8,33.55,-101.54500000000002
5,30.822000000000003,-99.938
1,27.92,-97.35
1,30.98,-103.73
2,32.59,-100.815
4,29.25,-97.2825
2,28.37,-96.965
2,31.455,-102.1
2,34.269999999999996,-102.21000000000001
1,29.47,-101.0
1,29.32,-95.97
1,29.98,-98.08
1,27.6,-97.97
1,26.2,-97.62
1,28.65,-97.9
1,28.77,-96.55
1,29.75,-95.78
6,32.73166666666666,-102.20333333333333
4,32.057500000000005,-95.2425
4,29.3175,-95.3675
1,29.62,-95.75
3,31.736666666666665,-98.59333333333332
2,29.96,-95.58000000000001
2,33.675,-99.07499999999999
1,32.58,-94.17
1,33.63,-101.58
1,29.77,-94.68
2,34.515,-102.88
1,29.42,-98.5
4,34.175,-101.87499999999999
5,31.784,-102.66399999999999
6,35.093333333333334,-101.47166666666665
5,28.48,-96.544
1,29.73,-95.37
1,33.12,-97.68
1,29.3,-94.82
8,32.6725,-95.80250000000001
5,32.07,-100.556
2,26.205,-97.72
1,29.13,-98.2
2,30.915,-97.36500000000001
1,27.9,-97.53
2,31.95,-98.25
1,29.63,-98.32
5,32.044,-103.39999999999998
4,31.07,-102.89750000000001
3,34.086666666666666,-101.98333333333333
3,28.76666666666667,-96.58333333333333
5,32.727999999999994,-101.21200000000002
5,30.163999999999998,-96.794
1,27.83,-97.07
3,35.85333333333333,-102.10666666666667
1,33.83,-100.85
2,30.555,-99.71000000000001
3,32.843333333333334,-100.87333333333333
5,32.286,-102.45800000000001
12,33.36833333333333,-101.83583333333335
4,33.0925,-101.95
2,35.51,-101.395
1,34.98,-100.38
4,31.755000000000003,-106.1325
2,31.73,-102.59
12,34.971666666666664,-102.37833333333334
2,32.635,-99.475
7,30.495714285714286,-94.46571428571428
1,28.78,-96.98
1,30.15,-94.02
1,28.53,-96.85
1,29.85,-96.22
1,30.32,-95.65
2,27.915,-97.63
1,27.98,-97.93
1,32.6,-102.12
1,28.67,-98.53
2,30.810000000000002,-97.64
4,33.225,-95.5625
2,32.745000000000005,-97.67500000000001
1,33.23,-97.48
1,32.98,-96.12
1,31.68,-94.07
1,30.08,-94.1
3,29.316666666666663,-96.20666666666666
14,29.722142857142853,-95.39071428571427
1,33.43,-96.62
1,32.48,-95.35
4,30.285000000000004,-95.7275
1,28.72,-96.18
4,33.760000000000005,-100.65
1,34.27,-99.52
4,29.580000000000002,-95.745
2,27.435000000000002,-98.14500000000001
4,31.0875,-96.345
3,32.330000000000005,-96.97666666666667
3,35.26666666666667,-102.01
1,33.88,-98.87
1,36.32,-101.47
3,35.11666666666667,-100.21
9,33.65777777777778,-98.09111111111112
16,32.120000000000005,-96.7525
1,35.6,-100.17
5,28.962,-96.632
1,33.17,-99.82
2,29.689999999999998,-95.625
1,33.38,-96.3
1,28.02,-97.05
1,32.12,-99.08
1,29.57,-95.28
3,34.796666666666674,-102.18
1,30.73,-95.33
11,32.78181818181818,-97.39818181818183
1,33.07,-96.2
5,32.904,-99.916
4,32.1925,-97.35749999999999
9,32.68444444444444,-96.46000000000001
4,30.185000000000002,-99.27250000000001
1,31.87,-95.5
8,29.997500000000002,-95.05250000000001
1,32.92,-99.52
1,33.98,-98.5
2,28.34,-97.715
1,32.87,-98.17
1,29.42,-98.5
4,30.267500000000002,-95.95750000000001
1,32.05,-102.55
6,32.58833333333333,-96.96166666666666
29,33.18241379310345,-97.28689655172413
1,32.43,-97.55
10,32.114,-97.42599999999999
1,31.23,-96.27
6,32.615,-99.65166666666666
1,31.37,-103.73
6,32.188333333333325,-100.79166666666667
4,32.2075,-101.6625
29,30.138620689655177,-96.41379310344827
4,32.370000000000005,-95.89
1,29.4,-94.9
1,30.52,-102.87
7,33.10142857142857,-100.03857142857143
5,32.036,-99.682
3,32.23666666666667,-95.57333333333332
2,32.825,-97.85499999999999
19,32.58894736842105,-99.06631578947368
1,30.05,-94.88
1,27.78,-97.42
1,34.95,-101.2
1,31.7,-98.12
1,35.25,-102.47
1,26.48,-98.4
1,33.6,-95.82
2,29.71,-100.015
1,36.12,-100.02
1,33.17,-96.33
1,27.78,-97.77
1,26.18,-97.57
1,33.98,-99.72
1,30.42,-94.12
1,30.42,-97.0
1,28.98,-95.32
1,27.78,-97.57
1,33.18,-96.5
2,29.475,-95.33500000000001
3,29.50333333333333,-97.09333333333332
3,30.126666666666665,-96.43666666666667
6,32.665,-96.64166666666667
2,33.11,-96.08500000000001
3,31.88,-96.08666666666666
2,30.285,-95.775
1,32.75,-97.35
5,30.026,-95.78000000000002
1,30.28,-94.17
1,30.8,-94.42
2,32.465,-101.015
7,29.924285714285713,-96.00857142857141
3,33.550000000000004,-99.08333333333333
2,28.575,-96.38499999999999
2,31.04,-95.405
4,34.0625,-99.0975
26,32.96923076923077,-97.35615384615386
2,29.700000000000003,-95.195
1,33.63,-96.58
1,32.3,-102.05
20,32.2735,-98.8345
2,29.375,-100.915
6,31.473333333333333,-100.25666666666666
3,32.60666666666666,-102.26666666666667
2,35.4,-101.585
5,30.23,-95.126
5,35.46,-100.652
2,31.259999999999998,-100.56
1,30.07,-102.18
6,33.39666666666667,-101.44166666666668
1,27.52,-97.4
1,31.35,-100.27
1,35.35,-100.9
12,32.391666666666666,-100.37166666666667
11,34.33818181818182,-102.17545454545456
11,34.51090909090909,-100.38272727272728
11,34.02363636363637,-102.30454545454545
9,33.67666666666667,-100.67999999999999
20,35.453500000000005,-100.7535
15,33.61533333333334,-99.63133333333332
1,33.17,-102.27
1,28.95,-98.48
1,30.83,-98.23
4,34.427499999999995,-100.89
1,33.42,-97.67
1,35.8,-100.5
2,35.075,-101.475
2,29.65,-94.5
1,33.03,-97.77
1,27.78,-97.67
1,31.48,-103.78
1,27.87,-97.27
1,31.5,-94.78
1,30.0,-93.93
1,31.88,-104.65
1,33.37,-95.12
7,29.00142857142857,-96.22285714285714
2,30.765,-94.49000000000001
9,32.73444444444445,-96.6288888888889
1,32.35,-95.3
2,33.135,-95.21
3,31.156666666666666,-96.97333333333334
2,33.05,-97.55000000000001
2,32.28,-96.9
1,31.9,-94.4
10,33.65500000000001,-97.164
1,29.97,-95.7
5,31.839999999999996,-96.074
4,35.504999999999995,-100.455
3,31.24,-100.48
2,32.325,-100.91
8,36.03875,-101.05
11,34.25454545454546,-101.7609090909091
3,31.486666666666665,-100.22333333333331
3,32.373333333333335,-99.15666666666665
2,35.025,-101.06
4,35.1325,-101.47749999999999
1,33.22,-99.82
1,33.72,-95.47
1,34.97,-101.37
1,28.98,-96.65
1,34.6,-102.38
1,33.13,-96.12
1,28.37,-96.58
1,35.35,-100.4
2,29.189999999999998,-96.455
1,26.03,-97.52
1,26.13,-97.83
1,30.48,-103.98
2,35.010000000000005,-101.99
1,29.3,-94.82
1,33.78,-101.97
2,31.085,-99.6
3,29.926666666666666,-98.88999999999999
1,28.17,-97.75
6,34.78333333333333,-101.08
3,31.659999999999997,-97.68333333333332
15,29.863333333333337,-97.204
1,32.97,-95.13
1,29.42,-94.53
8,32.43875,-97.11375
2,33.155,-95.845
1,27.77,-98.07
1,30.93,-95.43
1,26.18,-97.7
1,31.57,-95.58
6,29.726666666666663,-95.145
1,29.3,-94.82
5,32.464000000000006,-97.64000000000001
1,31.07,-97.35
1,29.4,-95.83
2,28.485,-96.45
2,31.36,-100.355
1,27.63,-98.22
9,30.36555555555556,-96.55777777777777
18,32.97,-101.25055555555556
2,29.384999999999998,-95.715
1,33.22,-98.2
1,32.68,-102.02
2,35.315,-102.195
4,35.36,-100.7975
4,33.2475,-99.305
2,29.875,-98.575
3,30.983333333333334,-98.64333333333333
3,31.503333333333334,-99.78333333333335
2,30.1,-99.025
1,34.37,-102.0
1,28.12,-97.97
8,33.605,-97.35875
1,33.75,-96.73
20,30.819499999999998,-97.69800000000001
2,32.895,-98.79
3,35.15,-101.68
3,31.790000000000003,-98.24000000000001
1,30.5,-99.78
1,30.68,-104.5
1,31.18,-105.35
2,31.4,-105.14
2,30.335,-101.07
1,35.28,-101.37
11,34.7190909090909,-100.3290909090909
4,34.39,-99.4575
2,33.0,-95.965
8,34.5275,-101.3175
16,33.325625,-100.235625
1,27.8,-97.8
2,29.09,-96.465
1,32.1,-98.57
1,34.12,-102.85
1,29.9,-93.93
1,29.47,-95.35
2,33.435,-98.45
1,31.85,-99.95
1,31.07,-97.47
17,30.478823529411763,-95.45999999999998
1,33.63,-96.57
1,29.0,-95.32
2,31.33,-94.35
1,31.32,-97.07
7,31.909999999999997,-97.02428571428571
5,31.912,-95.60600000000001
12,30.482500000000005,-96.3225
1,32.68,-94.58
9,29.88888888888889,-95.68444444444445
3,29.383333333333336,-95.35000000000001
3,27.713333333333335,-98.35666666666667
2,29.225,-98.84
1,29.27,-97.6
2,32.425,-97.05000000000001
1,34.37,-101.62
1,34.18,-99.07
2,30.09,-97.99000000000001
9,33.04333333333333,-99.77000000000001
5,33.848,-100.33800000000001
4,31.88,-101.04249999999999
3,31.52333333333333,-100.25999999999999
4,29.7175,-97.00999999999999
1,32.73,-99.13
1,33.8,-97.75
1,30.5,-97.6
1,29.5,-97.43
1,32.73,-95.12
2,34.175,-102.35
1,29.5,-95.1
1,30.43,-98.03
2,29.064999999999998,-95.235
1,29.67,-95.02
1,27.78,-97.42
1,34.2,-101.7
3,33.19,-96.80666666666667
1,29.17,-95.37
1,30.7,-101.7
1,29.4,-95.83
12,30.686666666666667,-96.705
8,30.228749999999998,-94.80875
2,33.49,-102.8
2,33.085,-102.9
1,26.08,-97.47
13,30.307692307692307,-95.8369230769231
3,29.8,-94.31
2,31.96,-94.14500000000001
2,30.725,-93.98
5,31.022000000000002,-93.994
2,31.975,-97.26
6,30.168333333333333,-98.27
1,29.97,-95.7
3,28.80666666666667,-99.73
1,29.08,-95.33
1,33.17,-100.17
3,30.983333333333334,-95.00333333333333
1,31.78,-95.32
3,31.99,-101.57000000000001
1,30.32,-95.45
9,30.86888888888889,-96.30333333333334
5,32.568,-103.15799999999999
9,33.76444444444444,-102.35444444444445
1,32.27,-100.48
12,32.347500000000004,-95.70083333333334
3,32.583333333333336,-101.56
6,30.716666666666665,-94.09000000000002
4,30.9075,-99.025
3,33.546666666666674,-100.36000000000001
1,30.57,-100.8
6,34.985,-100.65500000000002
8,33.3675,-100.26875
3,31.44333333333333,-103.08333333333333
1,30.53,-93.97
3,29.42,-96.53666666666668
2,31.825,-101.30000000000001
2,32.230000000000004,-98.25
2,35.045,-101.425
1,32.85,-100.48
1,29.4,-94.9
1,29.73,-95.37
1,33.32,-99.75
5,33.278,-101.15
1,30.33,-95.48
2,35.405,-101.66499999999999
11,35.86181818181819,-101.44
1,29.4,-94.9
1,30.58,-104.0
1,30.58,-103.98
3,27.763333333333332,-97.66666666666667
2,26.175,-97.965
1,33.63,-99.57
1,31.65,-100.05
1,29.58,-96.33
1,33.3,-97.82
3,33.03333333333333,-94.50666666666666
5,31.464,-99.376
2,36.05,-100.38
1,32.63,-102.07
6,30.72666666666667,-97.67666666666666
1,26.63,-97.8
5,30.476,-97.748
18,31.663333333333338,-101.43
4,32.4925,-95.45750000000001
10,32.354,-97.05499999999999
1,31.73,-101.65
3,29.793333333333333,-94.23333333333333
1,31.2,-101.12
13,32.910769230769226,-94.65230769230769
14,33.56142857142857,-99.23214285714286
3,27.599999999999998,-97.18333333333334
1,31.87,-94.18
1,31.9,-97.37
5,29.432,-97.85
2,34.275000000000006,-102.1
4,33.225,-99.06249999999999
6,33.365,-97.32999999999998
1,33.47,-102.02
2,32.77,-97.8
2,36.015,-100.585
1,33.97,-98.68
2,35.595,-101.28999999999999
1,30.45,-102.87
1,33.92,-98.2
1,33.0,-95.25
1,27.82,-97.67
3,30.276666666666667,-97.8
2,32.285,-100.19
1,32.05,-102.08
2,30.335,-100.515
1,31.17,-94.83
3,30.51666666666667,-96.23333333333333
12,29.755833333333328,-97.00750000000001
1,30.32,-95.45
3,29.97666666666667,-94.97333333333331
1,27.67,-97.67
1,29.92,-98.52
1,32.25,-94.67
1,36.37,-102.98
1,36.35,-100.87
4,35.24,-100.3925
3,33.57666666666667,-97.32333333333332
1,32.25,-98.85
1,35.35,-101.43
2,33.989999999999995,-101.305
2,34.125,-102.525
3,32.44,-97.23666666666666
3,29.74,-98.14999999999999
2,31.020000000000003,-97.63499999999999
2,34.635000000000005,-102.61500000000001
1,35.77,-100.72
1,29.13,-98.08
2,26.225,-98.32499999999999
1,30.08,-100.22
1,28.7,-95.95
1,33.45,-102.33
12,34.90416666666666,-101.04083333333331
2,33.89,-98.46
1,26.08,-97.55
8,33.48875,-100.50375
1,26.5,-97.65
2,32.465,-100.53999999999999
1,32.42,-98.97
2,33.385000000000005,-102.525
1,33.62,-100.82
3,30.666666666666668,-97.59666666666665
1,29.78,-94.53
3,33.13999999999999,-96.83333333333333
4,32.1775,-99.3175
6,26.26833333333333,-97.77833333333332
2,35.24,-101.57
3,29.849999999999998,-94.91333333333334
17,31.032941176470587,-97.01588235294118
3,30.61,-94.86
1,33.73,-101.75
1,33.6,-102.1
23,29.514347826086954,-97.90521739130433
1,30.05,-94.88
2,29.025,-95.61500000000001
3,31.27,-95.16000000000001
15,29.796666666666667,-99.66799999999998
1,32.22,-99.8
23,31.31173913043478,-97.37913043478262
11,30.579090909090908,-100.05909090909091
1,30.9,-99.2
12,32.45,-97.14999999999999
1,33.15,-101.88
9,31.887777777777778,-100.27555555555556
19,34.95105263157895,-101.29421052631578
3,32.46666666666666,-99.98666666666668
2,32.36,-101.9
1,35.63,-101.98
1,35.67,-101.07
1,26.9,-99.23
4,35.89,-100.77
5,32.42,-99.952
3,31.64,-101.19
6,32.43333333333334,-101.50333333333333
1,31.08,-102.57
3,26.3,-97.80666666666667
3,33.400000000000006,-99.99333333333334
1,32.45,-99.87
1,31.87,-101.63
1,31.05,-104.62
1,32.2,-100.75
1,29.73,-95.37
1,35.02,-102.65
2,29.009999999999998,-95.625
3,29.27333333333333,-95.81
6,28.238333333333333,-97.88166666666666
1,31.08,-104.0
1,31.27,-102.68
3,29.826666666666664,-96.16666666666667
2,27.73,-97.62
3,30.076666666666668,-94.74666666666667
12,30.33916666666667,-96.08083333333333
10,30.144,-96.77199999999999
1,32.6,-98.18
1,30.22,-95.33
2,30.53,-98.325
2,31.45,-94.035
7,32.93714285714286,-98.95571428571428
4,31.805,-94.8125
5,34.422000000000004,-100.086
7,33.99,-100.29285714285716
2,32.075,-100.32499999999999
1,26.23,-98.45
6,33.12166666666666,-99.84166666666665
1,32.68,-95.45
4,32.98,-97.955
24,34.666666666666664,-100.59125
1,30.95,-95.83
7,34.33571428571429,-101.12714285714286
2,30.375,-96.53
12,32.56,-100.85000000000001
2,33.45,-102.83500000000001
4,31.14,-99.60249999999999
2,32.42,-100.04
3,31.59,-96.23
1,30.6,-96.33
2,28.89,-95.995
1,30.15,-96.27
1,29.28,-94.87
1,33.15,-96.83
1,27.72,-97.2
1,29.45,-96.32
2,28.66,-96.425
1,28.78,-96.67
1,29.35,-98.88
1,29.88,-95.57
1,32.15,-102.15
1,27.95,-97.67
1,32.4,-100.85
4,32.4725,-98.95
1,32.4,-100.68
7,29.595714285714287,-95.39
26,29.63884615384615,-95.28576923076922
1,30.08,-94.1
1,31.98,-99.63
1,30.6,-96.33
23,32.44304347826087,-98.94695652173914
1,30.6,-96.33
1,26.42,-99.1
4,31.525,-103.4325
1,28.03,-99.4
7,28.591428571428573,-96.72571428571429
1,29.7,-95.53
1,36.1,-100.8
6,33.12,-99.245
1,29.32,-100.5
1,34.33,-100.35
2,32.905,-98.94
3,30.02333333333333,-95.41333333333334
4,32.7925,-99.21249999999999
7,30.862857142857145,-98.61714285714285
3,32.54,-100.86333333333334
2,32.75,-100.44
9,30.37777777777778,-100.67444444444445
1,31.4,-95.3
2,32.775,-97.17500000000001
1,34.28,-100.05
6,31.664999999999996,-102.56333333333333
2,33.385,-97.19
4,29.752499999999998,-96.5375
1,32.17,-100.73
2,31.6,-101.33500000000001
2,35.69,-101.37
10,34.64900000000001,-101.643
1,31.03,-96.48
1,29.1,-96.23
1,30.9,-96.87
1,29.4,-98.07
1,29.93,-94.88
2,34.504999999999995,-102.38499999999999
2,30.835,-102.89
1,29.3,-94.82
1,29.53,-95.42
1,31.6,-103.7
1,34.07,-98.65
1,32.62,-101.07
9,29.959999999999997,-98.55444444444443
4,29.902500000000003,-95.33
2,29.0,-96.935
3,29.77,-95.38
34,30.140588235294118,-96.31941176470589
2,31.825000000000003,-99.155
4,33.019999999999996,-95.8375
2,30.310000000000002,-97.46000000000001
1,34.8,-100.9
1,31.4,-100.3
5,32.517999999999994,-97.136
9,34.111111111111114,-101.63444444444445
6,33.791666666666664,-99.93333333333332
3,31.086666666666662,-95.32333333333332
1,29.67,-95.52
7,31.97,-100.64571428571428
3,27.413333333333338,-98.27333333333333
1,31.38,-97.35
1,33.67,-98.82
10,32.546,-101.12599999999999
1,31.48,-95.47
8,33.405,-101.55375000000001
1,30.2,-102.78
9,34.81777777777778,-101.72111111111111
11,33.299090909090914,-100.7781818181818
1,35.72,-102.33
11,27.28727272727273,-98.2781818181818
1,31.85,-102.35
1,31.88,-105.48
3,26.30333333333333,-97.75
1,27.87,-97.68
1,33.85,-99.75
2,29.884999999999998,-95.425
1,29.7,-95.52
1,29.22,-99.72
3,33.71,-96.77666666666666
2,30.265,-98.50999999999999
1,29.48,-95.82
1,31.53,-103.13
1,27.38,-98.47
6,32.565000000000005,-97.96499999999999
8,30.583750000000002,-95.0025
5,33.025999999999996,-100.654
3,30.926666666666666,-99.45666666666666
18,32.39388888888888,-100.59499999999998
2,30.765,-97.97
5,33.596000000000004,-97.304
3,28.323333333333334,-96.8
2,29.915,-96.62
1,29.37,-95.08
3,33.45666666666667,-101.76666666666665
1,30.38,-95.72
5,35.946000000000005,-101.68599999999999
1,36.07,-102.68
1,28.1,-97.6
1,29.63,-94.38
1,34.77,-102.55
1,33.28,-101.83
1,34.72,-101.87
1,35.63,-101.62
9,29.550000000000004,-95.06666666666666
27,31.801111111111116,-96.8085185185185
1,31.19,-97.31
1,29.87,-97.93
1,35.28,-100.6
1,34.55,-100.43
1,28.44,-97.53
7,33.212857142857146,-102.73285714285714
1,35.22,-100.6
4,33.9725,-101.97
3,29.29666666666667,-99.08999999999999
2,32.495000000000005,-94.315
20,34.977500000000006,-100.929
10,31.572000000000003,-98.025
2,29.39,-96.91499999999999
1,32.7,-97.12
7,32.99,-97.59857142857143
7,33.7,-101.35857142857142
19,35.24894736842104,-101.76526315789474
7,31.580000000000002,-100.52285714285713
4,31.812499999999996,-98.04749999999999
3,30.076666666666668,-95.49333333333334
3,30.64,-104.12333333333333
3,31.383333333333336,-100.34666666666668
3,30.97,-99.27
6,31.781666666666666,-99.61
3,31.506666666666664,-95.79666666666667
3,35.25666666666667,-100.39666666666666
2,31.585,-100.685
3,33.04666666666667,-99.48
3,31.560000000000002,-99.87
14,36.11071428571428,-100.63857142857141
1,31.11,-97.71
2,33.835,-101.555
1,32.72,-102.39
7,33.755714285714284,-102.22571428571429
4,31.9875,-102.95250000000001
1,30.6,-101.25
1,31.09,-97.98
1,31.13,-105.25
2,32.35,-97.485
2,32.485,-97.035
1,30.75,-95.14
1,29.26,-94.94
1,29.37,-95.08
1,27.73,-97.45
1,29.5,-98.41
1,26.2,-98.23
1,29.44,-97.97
1,28.03,-97.37
1,33.37,-102.06
1,29.91,-98.73
1,34.08,-98.37
1,27.74,-97.96
1,26.15,-97.92
2,29.115000000000002,-97.365
4,32.425,-95.71
2,34.519999999999996,-101.94
1,28.07,-97.22
1,34.0,-102.05
2,27.869999999999997,-97.1
1,34.83,-101.97
1,30.41,-94.01
1,26.39,-97.77
1,30.61,-94.41
2,33.535,-101.755
1,32.24,-95.06
2,30.315,-94.41
2,32.92,-95.0
1,27.73,-97.38
2,27.994999999999997,-97.64500000000001
3,32.03,-99.89999999999999
3,31.05,-95.95666666666666
1,31.42,-93.85
2,32.455,-97.505
2,34.06,-98.955
1,31.44,-97.91
14,32.31857142857143,-99.31500000000001
7,32.36857142857143,-97.05857142857143
1,32.76,-97.6
18,32.6188888888889,-100.30055555555556
2,30.97,-97.47
1,36.39,-100.81
3,32.31333333333334,-95.05
2,31.34,-102.56
1,33.13,-102.47
4,31.759999999999998,-97.9575
12,32.065,-99.20666666666666
1,30.41,-93.93
3,35.79333333333333,-102.06
3,33.54,-100.96
3,32.620000000000005,-102.10333333333334
1,34.52,-100.98
1,35.11,-101.36
1,36.47,-100.65
1,34.22,-100.2
1,29.95,-96.04
2,29.325000000000003,-96.07
1,33.37,-102.18
1,33.18,-102.63
4,27.39,-97.555
2,29.205,-98.26
1,26.37,-97.78
1,30.75,-98.44
1,31.48,-94.52
3,32.35333333333333,-95.09333333333332
1,26.08,-97.25
2,33.64,-96.765
1,33.02,-95.21
4,33.30185,-97.0231
2,33.70505,-97.50630000000001
2,30.3905,-94.87885
5,32.863620000000004,-94.41116
1,31.9009,-101.761
1,33.7288,-97.7267
16,33.321525,-101.40174999999999
2,30.20935,-95.6765
8,30.70495,-96.3002875
4,30.916674999999998,-96.2047
11,34.033072727272724,-101.06863636363637
3,33.21986666666667,-99.86000000000001
4,33.185775,-95.035625
1,31.2,-95.18
2,33.68245,-94.7168
5,35.58128000000001,-100.87559999999999
3,31.868733333333335,-100.24143333333332
2,32.989999999999995,-101.318
3,28.021866666666668,-97.14903333333335
4,35.317474999999995,-102.25174999999999
1,35.35,-101.13
7,33.15741428571429,-96.16114285714286
8,31.922337499999998,-98.5454125
6,33.534483333333334,-100.4027
1,36.18,-100.66
1,33.3561,-101.982
1,32.4218,-94.1923
1,30.1199,-94.1726
1,33.5958,-101.893
2,28.634349999999998,-95.9718
1,26.46,-97.62
1,29.0587,-96.6232
3,32.6034,-94.29183333333333
1,33.4744,-94.4295
9,32.17111111111112,-94.66666666666667
2,31.235,-93.845
10,32.401050000000005,-95.17536
1,27.5211,-97.9681
2,35.080349999999996,-102.0925
10,34.88305,-100.7982
2,33.117450000000005,-94.20330000000001
3,32.70863333333333,-95.5945
1,33.0118,-94.2
5,31.76384,-102.32840000000002
12,35.22649166666667,-101.65016666666666
2,35.98995,-101.145
3,32.202666666666666,-96.77396666666665
2,30.8141,-103.2745
1,31.0092,-103.435
4,36.21000000000001,-101.2405
4,32.9481,-101.231375
5,29.076639999999998,-98.30508
1,29.7292,-94.9432
1,30.0104,-94.4157
2,31.382350000000002,-95.56540000000001
1,35.9042,-101.73
1,36.18,-100.53
2,33.000550000000004,-101.8895
1,29.3837,-96.1788
8,27.486925,-97.17505
2,27.81445,-97.5589
1,27.2929,-98.6688
1,25.9911,-97.2599
1,31.9283,-102.422
2,31.0968,-97.30930000000001
7,32.628328571428575,-96.71054285714287
1,28.2358,-97.3205
1,31.2061,-101.967
1,32.8035,-97.2013
6,32.8944,-95.47193333333333
1,27.7107,-97.9663
1,32.291,-94.6588
2,33.617850000000004,-95.4822
1,33.9016,-101.764
4,32.61135,-96.808275
1,33.5969,-95.9213
1,30.49,-99.86
5,31.27934,-101.53797999999999
1,31.98,-98.74
7,32.40817142857143,-99.41511428571428
17,31.824958823529407,-96.38905294117647
17,32.219170588235286,-96.14837647058823
3,32.85103333333333,-95.03103333333333
2,33.1541,-97.2487
1,34.2016,-99.0534
2,33.224000000000004,-94.7975
2,31.12175,-97.94739999999999
1,33.3108,-98.0409
10,33.1142,-97.19371
2,30.205,-94.97
2,36.4559,-100.3235
1,32.95,-98.72
2,31.862000000000002,-94.356
1,26.1184,-98.1937
1,29.35,-99.1832
1,34.5894,-100.448
1,30.2487,-93.7695
2,31.039099999999998,-99.25999999999999
1,27.8685,-97.9442
1,29.366,-98.632
1,30.3097,-94.9875
1,34.33,-99.22
5,30.76696,-94.701
1,30.4207,-95.2025
6,29.440983333333335,-95.49178333333334
1,30.0675,-100.398
15,30.574353333333327,-95.66968666666668
3,32.18733333333333,-97.86710000000001
1,31.5734,-94.1269
1,32.0282,-102.339
5,29.3188,-98.66659999999999
1,28.881,-97.7177
1,26.5939,-97.6976
1,30.8345,-93.7514
20,32.932485,-96.33345
4,31.884999999999998,-101.0975
2,32.04565,-94.82775000000001
5,27.65184,-97.45578
2,26.28815,-97.7568
1,32.98,-100.42
1,34.7451,-100.22
1,27.7364,-97.3628
19,28.364368421052625,-97.98073684210527
1,26.1367,-97.6165
1,35.3109,-102.73
9,33.15742222222222,-100.1108888888889
1,33.63,-101.27
1,32.3939,-102.814
1,33.5045,-96.2504
1,29.6681,-94.8788
2,28.97795,-96.85390000000001
2,33.986999999999995,-101.74950000000001
1,30.4024,-96.957
3,35.01376666666666,-101.04766666666667
2,31.1872,-95.2582
1,32.6993,-95.5502
1,30.707,-94.871
14,32.018635714285715,-94.59237142857144
1,31.3157,-93.9751
1,34.4319,-101.225
1,30.3006,-103.775
2,34.185,-98.975
3,28.1855,-97.29706666666668
1,33.4475,-101.858
1,33.35,-100.48
19,32.666736842105266,-97.76705789473684
2,32.47735,-94.10495
2,32.9945,-98.797
5,32.178999999999995,-98.59920000000001
5,33.7087,-100.95899999999999
3,29.2548,-97.8171
2,34.89165,-102.941
2,34.37795,-100.9495
1,27.6816,-97.5303
1,29.33,-99.73
1,33.4805,-102.561
2,33.67125,-101.83
1,33.529,-102.02
3,35.410000000000004,-101.76333333333332
1,33.359,-97.0985
1,27.54,-97.77
1,27.4276,-97.8
3,33.6181,-90.12753333333332
3,30.741266666666665,-94.2409
3,33.216033333333336,-96.11973333333333
2,32.0716,-95.2075
1,34.51,-100.07
1,34.033,-98.602
1,32.757,-96.889
1,30.9255,-101.836
1,30.3808,-102.874
9,31.53163333333334,-100.6928
2,27.5584,-98.0908
2,35.8887,-101.72
1,33.5532,-94.8031
2,31.46895,-100.384
2,30.9003,-98.06385
3,36.22976666666667,-100.43633333333332
1,28.3177,-97.2761
1,29.3369,-94.9646
2,30.242150000000002,-94.9633
1,29.8018,-95.4824
1,33.1018,-99.613
3,36.229933333333335,-102.06366666666668
1,29.3788,-94.9056
1,35.4213,-101.045
1,32.7681,-95.0456
3,30.64406666666667,-94.33886666666666
3,32.3844,-94.87796666666667
1,35.539,-101.692
1,33.1602,-95.0703
9,33.08467777777778,-99.49452222222222
1,32.5124,-97.8082
4,33.17115,-100.69915
8,31.59395,-96.4419125
19,32.13056842105264,-98.02176842105264
1,31.0639,-93.992
5,32.710679999999996,-101.22999999999999
4,33.347325,-99.11030000000001
3,33.20296666666667,-97.58113333333334
6,33.722883333333336,-99.3478
5,32.96078,-98.3636
13,32.62823076923077,-96.2460076923077
1,31.9604,-95.0562
3,30.0685,-98.7232
5,28.0905,-98.34674
6,34.64071666666666,-100.22183333333334
2,31.3112,-103.36449999999999
26,32.50900769230769,-99.22635384615386
1,33.7847,-96.8082
1,30.4802,-103.46
10,30.338779999999996,-97.92445000000001
5,31.108420000000002,-96.22706000000001
19,31.298999999999996,-97.40267368421053
3,32.6807,-98.44623333333334
7,33.688985714285714,-100.94785714285715
2,33.4521,-100.73085
2,33.84,-102.4785
1,27.6689,-98.0918
2,27.71405,-97.83070000000001
1,29.5963,-95.3646
6,28.43915,-98.11423333333333
11,29.441918181818185,-95.24191818181818
1,32.79,-97.33
18,35.59345555555555,-101.00383333333333
3,32.213566666666665,-96.80466666666666
