yr,mo,dy,date,st,mag,inj,fat,slat,slon,elat,elon,len,wid
1970,1,10,1970-01-10,TX,2,0,0,30.17,-94.4,0.0,0.0,1.0,33
1970,2,1,1970-02-01,TX,0,0,0,29.6,-95.77,0.0,0.0,1.0,20
1970,2,1,1970-02-01,TX,1,0,0,29.73,-95.25,0.0,0.0,1.0,33
1970,2,1,1970-02-01,TX,2,2,0,29.8,-94.3,0.0,0.0,0.1,40
1970,3,3,1970-03-03,TX,1,0,0,32.98,-95.95,0.0,0.0,0.8,23
1970,3,3,1970-03-03,TX,1,0,0,32.97,-94.2,0.0,0.0,0.3,100
1970,3,3,1970-03-03,TX,2,0,0,33.2,-94.97,0.0,0.0,1.0,27
1970,3,3,1970-03-03,TX,2,0,0,32.85,-94.22,0.0,0.0,0.2,50
1970,3,3,1970-03-03,TX,3,0,0,32.3,-94.98,0.0,0.0,0.5,67
1970,4,17,1970-04-17,TX,4,24,0,33.6,-102.63,33.82,-102.2,30.0,880
1970,4,17,1970-04-17,TX,4,13,1,34.38,-102.62,35.6,-100.88,130.0,880
1970,4,17,1970-04-17,TX,4,51,5,34.0,-101.98,34.85,-100.68,96.6,880
1970,4,18,1970-04-18,TX,0,0,0,31.05,-96.48,0.0,0.0,0.8,27
1970,4,18,1970-04-18,TX,1,2,0,33.03,-96.68,0.0,0.0,1.0,20
1970,4,18,1970-04-18,TX,2,0,0,32.8,-97.47,0.0,0.0,2.0,50
1970,4,18,1970-04-18,TX,2,0,0,29.67,-98.67,0.0,0.0,0.5,67
1970,4,18,1970-04-18,TX,2,0,0,32.97,-96.32,0.0,0.0,0.1,10
1970,4,18,1970-04-18,TX,4,42,16,34.65,-101.53,35.23,-100.65,65.0,880
1970,4,19,1970-04-19,TX,2,0,0,32.5,-94.68,0.0,0.0,1.2,33
1970,4,25,1970-04-25,TX,1,0,0,33.6,-96.17,33.65,-96.08,6.1,20
1970,4,25,1970-04-25,TX,1,0,0,33.3,-94.2,0.0,0.0,0.1,10
1970,4,25,1970-04-25,TX,1,0,0,32.8,-97.3,0.0,0.0,0.5,27
1970,4,25,1970-04-25,TX,2,12,0,32.8,-96.93,0.0,0.0,1.0,10
1970,4,25,1970-04-25,TX,2,0,0,33.08,-94.6,32.97,-94.38,14.9,100
1970,4,25,1970-04-25,TX,2,0,0,33.05,-98.58,0.0,0.0,0.5,33
1970,4,25,1970-04-25,TX,2,0,1,32.67,-96.33,0.0,0.0,0.1,10
1970,4,26,1970-04-26,TX,0,0,0,31.88,-98.7,0.0,0.0,0.5,13
1970,4,26,1970-04-26,TX,1,1,0,31.83,-99.0,0.0,0.0,1.0,20
1970,4,26,1970-04-26,TX,1,0,0,31.92,-98.73,0.0,0.0,1.0,23
1970,4,26,1970-04-26,TX,2,0,0,32.2,-99.8,0.0,0.0,0.1,200
1970,4,26,1970-04-26,TX,2,0,0,32.0,-99.4,32.12,-99.2,14.2,440
1970,4,26,1970-04-26,TX,2,2,0,31.92,-98.75,0.0,0.0,1.0,267
1970,5,11,1970-05-11,TX,1,0,0,33.8,-101.23,0.0,0.0,1.0,27
1970,5,11,1970-05-11,TX,5,500,26,33.55,-101.9,33.6,-101.77,8.4,1333
1970,5,12,1970-05-12,TX,2,0,0,33.25,-101.68,33.3,-101.58,6.8,17
1970,5,14,1970-05-14,TX,0,0,0,33.6,-102.1,0.0,0.0,0.5,23
1970,5,14,1970-05-14,TX,0,0,0,34.2,-101.9,34.2,-101.83,4.3,17
1970,5,14,1970-05-14,TX,1,0,0,34.2,-101.9,34.23,-101.83,4.9,33
1970,5,14,1970-05-14,TX,1,0,0,34.2,-101.9,34.23,-101.83,4.9,27
1970,5,14,1970-05-14,TX,1,1,0,29.42,-98.53,29.47,-98.43,7.1,23
1970,5,14,1970-05-14,TX,1,0,0,29.33,-99.13,29.37,-99.07,5.1,13
1970,5,14,1970-05-14,TX,2,0,0,29.5,-99.4,0.0,0.0,0.5,440
1970,5,15,1970-05-15,TX,0,0,0,26.1,-97.2,0.0,0.0,0.3,17
1970,5,15,1970-05-15,TX,1,0,0,29.87,-95.25,29.55,-95.57,28.9,17
1970,5,15,1970-05-15,TX,1,0,0,29.9,-96.67,0.0,0.0,0.4,50
1970,5,15,1970-05-15,TX,2,0,0,30.25,-98.6,0.0,0.0,0.5,27
1970,5,22,1970-05-22,TX,0,0,0,27.7,-97.67,0.0,0.0,0.1,10
1970,5,23,1970-05-23,TX,2,20,0,26.9,-99.27,26.9,-99.2,4.5,50
1970,5,23,1970-05-23,TX,2,20,0,26.9,-99.28,26.9,-99.22,4.5,50
1970,5,24,1970-05-24,TX,2,1,0,26.5,-97.77,26.13,-97.8,25.5,100
1970,5,25,1970-05-25,TX,0,0,0,33.55,-101.92,0.0,0.0,1.0,23
1970,5,30,1970-05-30,TX,1,0,0,27.3,-97.8,27.42,-97.63,13.1,60
1970,5,31,1970-05-31,TX,0,0,0,35.28,-101.58,35.33,-101.52,5.1,33
1970,5,31,1970-05-31,TX,1,0,0,35.0,-101.83,34.75,-101.83,17.2,67
1970,5,31,1970-05-31,TX,2,0,0,32.5,-102.12,32.67,-101.87,18.6,67
1970,6,1,1970-06-01,TX,1,0,0,26.12,-97.63,0.0,0.0,0.5,17
1970,6,8,1970-06-08,TX,0,1,0,33.58,-102.33,0.0,0.0,0.1,10
1970,6,17,1970-06-17,TX,1,0,0,34.2,-101.67,0.0,0.0,1.0,33
1970,6,21,1970-06-21,TX,0,0,0,32.37,-99.0,0.0,0.0,0.8,27
1970,6,21,1970-06-21,TX,1,0,0,32.37,-99.0,0.0,0.0,1.0,33
1970,6,23,1970-06-23,TX,2,0,0,33.75,-96.5,0.0,0.0,0.1,67
1970,6,24,1970-06-24,TX,3,15,1,27.57,-97.78,0.0,0.0,1.5,200
1970,6,25,1970-06-25,TX,0,0,0,27.77,-97.4,0.0,0.0,1.0,23
1970,6,26,1970-06-26,TX,3,0,0,29.22,-100.53,29.23,-100.48,3.8,880
1970,7,4,1970-07-04,TX,1,0,0,30.1,-93.75,0.0,0.0,1.0,30
1970,7,4,1970-07-04,TX,1,1,0,29.78,-95.02,0.0,0.0,1.0,33
1970,7,4,1970-07-04,TX,2,4,1,30.43,-97.92,0.0,0.0,1.5,47
1970,7,13,1970-07-13,TX,0,0,0,29.73,-93.98,0.0,0.0,0.1,10
1970,7,21,1970-07-21,TX,1,0,0,29.4,-95.0,0.0,0.0,0.1,10
1970,8,3,1970-08-03,TX,0,0,0,29.3,-97.2,0.0,0.0,0.1,10
1970,8,3,1970-08-03,TX,0,0,0,28.27,-97.22,0.0,0.0,0.1,10
1970,8,3,1970-08-03,TX,2,0,0,28.4,-96.4,0.0,0.0,0.1,10
1970,8,3,1970-08-03,TX,2,2,0,28.1,-97.9,0.0,0.0,0.1,10
1970,8,3,1970-08-03,TX,2,0,0,28.58,-99.18,0.0,0.0,0.1,10
1970,8,3,1970-08-03,TX,2,0,0,28.73,-99.28,0.0,0.0,0.1,10
1970,8,4,1970-08-04,TX,0,0,0,29.93,-95.77,0.0,0.0,0.1,10
1970,8,4,1970-08-04,TX,2,0,0,29.42,-95.23,0.0,0.0,0.1,10
1970,8,11,1970-08-11,TX,1,0,0,29.42,-95.23,0.0,0.0,2.0,150
1970,8,18,1970-08-18,TX,2,1,0,34.33,-99.9,0.0,0.0,0.8,440
1970,8,23,1970-08-23,TX,0,0,0,28.37,-97.77,0.0,0.0,0.1,10
1970,8,23,1970-08-23,TX,0,0,0,28.37,-97.77,0.0,0.0,0.1,10
1970,8,23,1970-08-23,TX,0,0,0,28.37,-97.77,0.0,0.0,0.1,10
1970,8,23,1970-08-23,TX,1,0,0,29.27,-97.18,0.0,0.0,1.5,23
1970,8,24,1970-08-24,TX,0,0,0,27.33,-97.73,0.0,0.0,0.1,10
1970,8,24,1970-08-24,TX,1,0,0,26.87,-98.13,0.0,0.0,0.5,23
1970,8,24,1970-08-24,TX,1,0,0,29.87,-94.33,0.0,0.0,1.0,33
1970,8,24,1970-08-24,TX,1,0,0,28.93,-100.63,0.0,0.0,0.1,10
1970,8,29,1970-08-29,TX,1,0,0,31.67,-97.13,0.0,0.0,0.3,50
1970,8,31,1970-08-31,TX,0,0,0,32.6,-97.32,0.0,0.0,0.1,10
1970,9,1,1970-09-01,TX,1,0,0,33.27,-96.55,33.13,-96.37,14.1,23
1970,9,1,1970-09-01,TX,1,0,0,29.5,-96.6,0.0,0.0,1.0,300
1970,9,2,1970-09-02,TX,0,0,0,28.63,-96.65,0.0,0.0,0.1,10
1970,9,13,1970-09-13,TX,1,0,0,26.2,-98.3,0.0,0.0,1.0,27
1970,9,13,1970-09-13,TX,2,0,0,29.22,-98.43,0.0,0.0,0.1,17
1970,9,17,1970-09-17,TX,0,0,0,29.75,-95.32,0.0,0.0,0.5,17
1970,9,20,1970-09-20,TX,1,0,0,26.42,-97.82,26.48,-97.87,5.7,27
1970,9,20,1970-09-20,TX,2,0,0,32.5,-94.67,0.0,0.0,0.5,33
1970,9,27,1970-09-27,TX,0,0,0,34.13,-98.22,0.0,0.0,0.5,17
1970,10,6,1970-10-06,TX,0,0,0,29.83,-94.17,0.0,0.0,0.5,23
1970,10,11,1970-10-11,TX,0,0,0,29.58,-95.35,0.0,0.0,0.5,17
1970,10,11,1970-10-11,TX,1,0,0,28.8,-96.28,28.83,-96.17,7.4,23
1970,10,11,1970-10-11,TX,2,1,0,29.35,-94.88,0.0,0.0,1.0,100
1970,10,11,1970-10-11,TX,2,0,0,29.78,-93.97,29.87,-93.95,6.1,100
1970,10,11,1970-10-11,TX,3,19,0,29.92,-93.88,29.97,-93.85,4.3,100
1970,10,22,1970-10-22,TX,1,0,0,32.18,-98.78,0.0,0.0,0.5,17
1970,10,22,1970-10-22,TX,1,0,0,32.18,-98.78,0.0,0.0,1.0,20
1970,10,22,1970-10-22,TX,2,0,0,32.38,-98.82,0.0,0.0,1.0,33
1970,10,23,1970-10-23,TX,0,0,0,30.33,-97.35,0.0,0.0,0.5,17
1970,10,23,1970-10-23,TX,0,0,0,29.3,-96.1,0.0,0.0,0.5,17
1970,10,23,1970-10-23,TX,1,0,0,30.35,-94.17,0.0,0.0,0.1,67
1970,10,23,1970-10-23,TX,2,0,0,29.3,-96.0,0.0,0.0,1.2,33
1970,10,23,1970-10-23,TX,2,0,0,29.3,-95.9,0.0,0.0,1.5,27
1970,10,26,1970-10-26,TX,0,0,0,31.78,-97.58,0.0,0.0,0.1,50
1970,10,26,1970-10-26,TX,0,0,0,31.78,-97.55,0.0,0.0,0.5,33
1970,10,26,1970-10-26,TX,1,0,0,31.95,-96.8,0.0,0.0,1.5,33
1970,10,26,1970-10-26,TX,1,0,0,32.33,-97.3,0.0,0.0,1.0,23
1970,10,27,1970-10-27,TX,1,1,0,29.88,-95.33,29.88,-95.2,8.2,40
1970,10,27,1970-10-27,TX,2,0,0,29.88,-95.33,0.0,0.0,2.0,40
1970,12,30,1970-12-30,TX,0,0,0,29.43,-94.4,0.0,0.0,0.8,23
1970,12,30,1970-12-30,TX,0,0,0,29.78,-94.4,0.0,0.0,0.5,27
1970,12,30,1970-12-30,TX,2,0,0,29.43,-94.4,29.38,-94.35,5.1,200
1971,2,18,1971-02-18,TX,1,0,0,32.92,-97.63,0.0,0.0,1.0,440
1971,2,18,1971-02-18,TX,1,0,0,32.33,-97.33,0.0,0.0,0.1,50
1971,2,18,1971-02-18,TX,1,0,0,32.62,-96.77,0.0,0.0,0.1,13
1971,2,18,1971-02-18,TX,1,0,0,33.28,-96.18,0.0,0.0,2.0,440
1971,2,18,1971-02-18,TX,2,0,0,31.95,-99.95,0.0,0.0,0.2,50
1971,2,18,1971-02-18,TX,2,0,0,32.0,-99.95,0.0,0.0,0.5,100
1971,2,18,1971-02-18,TX,2,0,0,31.83,-97.17,0.0,0.0,0.5,440
1971,2,21,1971-02-21,TX,1,0,0,30.28,-96.97,0.0,0.0,0.3,10
1971,2,21,1971-02-21,TX,2,0,0,31.62,-97.1,0.0,0.0,0.1,17
1971,2,25,1971-02-25,TX,1,0,0,29.62,-97.07,0.0,0.0,0.3,10
1971,2,25,1971-02-25,TX,1,0,0,29.8,-96.83,0.0,0.0,0.5,50
1971,2,25,1971-02-25,TX,1,0,0,29.68,-96.92,0.0,0.0,0.3,10
1971,2,25,1971-02-25,TX,2,0,0,30.17,-99.32,0.0,0.0,0.3,300
1971,2,25,1971-02-25,TX,2,0,0,28.53,-99.88,0.0,0.0,2.0,50
1971,2,25,1971-02-25,TX,2,0,0,29.88,-97.67,29.95,-97.48,11.9,50
1971,2,25,1971-02-25,TX,2,0,0,30.17,-96.38,0.0,0.0,0.3,33
1971,2,25,1971-02-25,TX,2,0,0,30.17,-96.38,0.0,0.0,0.3,33
1971,2,25,1971-02-25,TX,2,0,0,29.73,-96.78,0.0,0.0,0.5,50
1971,2,25,1971-02-25,TX,2,0,0,29.8,-96.8,0.0,0.0,0.5,50
1971,2,25,1971-02-25,TX,2,0,0,29.8,-96.83,0.0,0.0,0.5,50
1971,3,9,1971-03-09,TX,2,1,0,29.33,-94.83,0.0,0.0,0.5,20
1971,3,9,1971-03-09,TX,2,4,0,29.58,-95.25,0.0,0.0,1.0,440
1971,3,12,1971-03-12,TX,1,0,0,33.5,-96.6,0.0,0.0,0.1,10
1971,3,12,1971-03-12,TX,1,0,0,33.52,-94.25,0.0,0.0,1.0,440
1971,3,12,1971-03-12,TX,1,0,0,33.42,-96.67,0.0,0.0,0.1,20
1971,3,12,1971-03-12,TX,3,0,0,33.38,-96.83,33.43,-96.77,5.2,440
1971,3,12,1971-03-12,TX,3,0,0,33.5,-96.6,33.55,-96.53,5.1,440
1971,3,12,1971-03-12,TX,3,0,0,33.5,-96.6,33.55,-96.53,5.1,440
1971,3,12,1971-03-12,TX,4,5,1,33.48,-94.48,33.5,-94.4,5.1,880
1971,3,18,1971-03-18,TX,0,0,0,32.47,-96.82,0.0,0.0,0.3,10
1971,4,15,1971-04-15,TX,1,0,0,36.35,-102.08,0.0,0.0,0.3,100
1971,4,16,1971-04-16,TX,1,0,0,31.7,-98.1,0.0,0.0,0.2,17
1971,4,16,1971-04-16,TX,1,0,0,27.78,-98.42,0.0,0.0,0.3,20
1971,4,16,1971-04-16,TX,1,0,0,31.12,-97.13,0.0,0.0,0.3,20
1971,4,17,1971-04-17,TX,1,0,0,31.42,-97.5,0.0,0.0,0.1,10
1971,4,18,1971-04-18,TX,1,0,0,34.25,-102.67,34.25,-102.6,4.3,200
1971,4,18,1971-04-18,TX,1,0,0,34.25,-102.67,34.25,-102.6,4.3,200
1971,4,18,1971-04-18,TX,1,0,0,34.25,-102.67,34.25,-102.6,4.3,200
1971,4,18,1971-04-18,TX,2,0,0,34.25,-102.67,34.25,-102.6,4.3,200
1971,4,18,1971-04-18,TX,2,0,0,34.25,-102.67,34.25,-102.6,4.3,200
1971,4,19,1971-04-19,TX,1,0,0,34.93,-102.12,0.0,0.0,0.3,20
1971,4,19,1971-04-19,TX,1,0,0,34.92,-102.18,0.0,0.0,0.3,20
1971,4,19,1971-04-19,TX,2,0,0,36.18,-102.67,36.25,-102.57,7.2,150
1971,4,19,1971-04-19,TX,2,3,0,36.27,-102.72,0.0,0.0,0.1,10
1971,4,19,1971-04-19,TX,3,24,0,34.82,-102.37,34.87,-102.28,6.1,133
1971,4,28,1971-04-28,TX,1,3,0,32.25,-98.83,32.32,-98.7,9.1,440
1971,4,28,1971-04-28,TX,1,1,0,32.45,-97.48,0.0,0.0,0.5,20
1971,4,28,1971-04-28,TX,1,0,0,32.4,-97.4,0.0,0.0,0.5,20
1971,4,28,1971-04-28,TX,1,0,0,32.32,-96.02,0.0,0.0,1.0,100
1971,4,28,1971-04-28,TX,2,0,0,32.22,-98.2,0.0,0.0,0.1,10
1971,4,28,1971-04-28,TX,2,0,0,32.47,-97.83,32.53,-97.65,11.7,10
1971,4,28,1971-04-28,TX,2,0,0,32.43,-97.18,0.0,0.0,0.5,20
1971,4,28,1971-04-28,TX,2,1,0,32.42,-96.85,0.0,0.0,10.0,100
1971,4,28,1971-04-28,TX,2,20,0,32.35,-96.62,0.0,0.0,1.0,100
1971,5,4,1971-05-04,TX,1,0,0,32.88,-100.27,0.0,0.0,0.1,20
1971,5,4,1971-05-04,TX,2,0,0,33.42,-99.62,0.0,0.0,2.0,50
1971,5,6,1971-05-06,TX,1,0,0,32.78,-98.3,0.0,0.0,0.3,20
1971,5,6,1971-05-06,TX,1,0,0,32.78,-98.3,0.0,0.0,0.3,20
1971,5,6,1971-05-06,TX,1,0,0,32.78,-98.3,0.0,0.0,0.3,20
1971,5,6,1971-05-06,TX,1,0,0,30.18,-93.83,0.0,0.0,0.1,17
1971,5,8,1971-05-08,TX,1,0,0,31.83,-99.42,0.0,0.0,0.3,20
1971,5,8,1971-05-08,TX,1,0,0,31.83,-99.55,0.0,0.0,0.3,20
1971,5,8,1971-05-08,TX,2,0,0,32.6,-102.12,0.0,0.0,1.0,440
1971,5,8,1971-05-08,TX,2,0,0,33.4,-101.77,0.0,0.0,2.0,67
1971,5,8,1971-05-08,TX,2,0,0,31.98,-99.62,0.0,0.0,0.5,100
1971,5,9,1971-05-09,TX,2,0,0,31.72,-97.6,0.0,0.0,0.1,67
1971,5,10,1971-05-10,TX,0,0,0,33.2,-97.83,0.0,0.0,0.1,10
1971,5,10,1971-05-10,TX,0,0,0,33.2,-97.83,0.0,0.0,0.1,10
1971,5,10,1971-05-10,TX,1,0,0,27.92,-97.8,0.0,0.0,0.1,20
1971,5,10,1971-05-10,TX,1,0,0,33.2,-97.83,0.0,0.0,0.1,10
1971,5,10,1971-05-10,TX,2,0,0,31.83,-94.67,0.0,0.0,0.1,67
1971,5,10,1971-05-10,TX,2,0,0,31.58,-94.67,0.0,0.0,0.1,50
1971,5,11,1971-05-11,TX,1,0,0,29.98,-95.25,0.0,0.0,0.1,10
1971,5,23,1971-05-23,TX,2,0,0,31.93,-97.32,31.95,-97.2,7.1,33
1971,5,23,1971-05-23,TX,2,0,0,31.93,-97.32,31.95,-97.2,7.1,33
1971,5,23,1971-05-23,TX,3,49,1,31.93,-97.32,31.95,-97.2,7.1,33
1971,5,24,1971-05-24,TX,0,0,0,29.95,-93.95,0.0,0.0,2.0,17
1971,5,28,1971-05-28,TX,0,0,0,30.87,-103.07,30.9,-103.0,4.9,200
1971,5,28,1971-05-28,TX,0,0,0,30.87,-103.07,30.9,-103.0,4.9,200
1971,5,30,1971-05-30,TX,2,0,0,31.1,-99.47,31.1,-99.42,3.3,200
1971,5,31,1971-05-31,TX,2,0,0,33.83,-100.28,0.0,0.0,2.0,67
1971,6,5,1971-06-05,TX,2,0,0,35.08,-101.83,0.0,0.0,0.3,50
1971,6,5,1971-06-05,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10
1971,6,5,1971-06-05,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10
1971,6,5,1971-06-05,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10
1971,6,5,1971-06-05,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10
1971,6,5,1971-06-05,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10
1971,6,5,1971-06-05,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10
1971,6,5,1971-06-05,TX,3,0,0,35.92,-101.53,35.92,-101.45,4.7,1320
1971,6,8,1971-06-08,TX,1,0,0,34.47,-101.75,34.63,-101.55,16.2,50
1971,6,8,1971-06-08,TX,2,0,0,36.05,-102.52,0.0,0.0,2.0,100
1971,6,8,1971-06-08,TX,2,0,0,36.05,-102.52,0.0,0.0,2.0,100
1971,6,9,1971-06-09,TX,2,0,0,36.03,-101.82,0.0,0.0,0.1,10
1971,6,9,1971-06-09,TX,2,0,0,36.03,-101.82,0.0,0.0,0.1,10
1971,6,9,1971-06-09,TX,2,0,0,36.03,-101.82,0.0,0.0,0.1,10
1971,6,9,1971-06-09,TX,2,0,0,36.05,-101.43,36.05,-101.38,3.0,440
1971,6,9,1971-06-09,TX,2,0,0,36.27,-101.4,0.0,0.0,0.1,10
1971,6,9,1971-06-09,TX,4,0,0,36.03,-101.82,36.08,-101.73,5.9,1320
1971,6,9,1971-06-09,TX,4,0,0,36.27,-101.4,36.43,-101.2,15.9,1760
1971,6,11,1971-06-11,TX,1,0,0,35.25,-102.62,0.0,0.0,0.1,20
1971,6,11,1971-06-11,TX,1,0,0,35.67,-101.33,0.0,0.0,0.1,10
1971,6,13,1971-06-13,TX,1,0,0,35.63,-101.4,0.0,0.0,1.0,20
1971,6,13,1971-06-13,TX,1,0,0,29.33,-98.68,0.0,0.0,0.1,10
1971,6,15,1971-06-15,TX,1,0,0,32.47,-98.68,0.0,0.0,2.0,20
1971,6,16,1971-06-16,TX,0,0,0,29.35,-94.9,0.0,0.0,0.1,10
1971,6,20,1971-06-20,TX,1,0,0,29.48,-95.25,0.0,0.0,0.3,20
1971,6,20,1971-06-20,TX,2,20,0,29.9,-95.07,0.0,0.0,0.3,50
1971,6,21,1971-06-21,TX,1,0,0,31.83,-97.17,0.0,0.0,0.1,10
1971,6,21,1971-06-21,TX,2,0,0,31.27,-100.68,0.0,0.0,0.1,200
1971,6,21,1971-06-21,TX,2,0,0,31.17,-100.67,0.0,0.0,0.3,100
1971,6,22,1971-06-22,TX,0,0,0,30.1,-93.72,0.0,0.0,0.1,17
1971,6,25,1971-06-25,TX,0,0,0,29.35,-94.9,0.0,0.0,0.1,10
1971,6,28,1971-06-28,TX,1,0,0,29.2,-99.6,0.0,0.0,0.1,33
1971,6,29,1971-06-29,TX,2,0,0,27.42,-99.0,0.0,0.0,0.3,33
1971,7,6,1971-07-06,TX,2,1,0,33.6,-99.42,0.0,0.0,0.3,10
1971,7,18,1971-07-18,TX,1,0,0,29.67,-98.45,29.62,-98.4,4.9,10
1971,7,19,1971-07-19,TX,1,0,0,33.2,-96.15,0.0,0.0,0.3,10
1971,7,19,1971-07-19,TX,1,0,0,33.25,-96.78,0.0,0.0,0.3,10
1971,7,24,1971-07-24,TX,1,0,0,29.78,-97.77,0.0,0.0,0.3,10
1971,7,26,1971-07-26,TX,2,1,0,33.13,-97.02,0.0,0.0,0.5,17
1971,7,29,1971-07-29,TX,2,8,0,29.83,-95.13,0.0,0.0,0.3,20
1971,8,6,1971-08-06,TX,0,0,0,29.9,-98.6,0.0,0.0,0.5,10
1971,8,6,1971-08-06,TX,1,0,0,29.83,-95.13,0.0,0.0,0.1,10
1971,8,6,1971-08-06,TX,1,0,0,29.83,-95.13,0.0,0.0,0.1,10
1971,8,6,1971-08-06,TX,1,0,0,35.28,-101.73,0.0,0.0,2.0,50
1971,8,8,1971-08-08,TX,1,0,0,29.97,-95.7,0.0,0.0,0.1,10
1971,8,10,1971-08-10,TX,2,0,0,34.4,-101.72,0.0,0.0,0.5,100
1971,8,12,1971-08-12,TX,1,0,0,30.2,-96.9,0.0,0.0,0.5,133
1971,8,12,1971-08-12,TX,1,0,0,33.18,-102.2,0.0,0.0,1.0,33
1971,8,12,1971-08-12,TX,1,0,0,33.18,-102.2,0.0,0.0,0.3,10
1971,8,12,1971-08-12,TX,2,0,0,33.18,-102.2,0.0,0.0,0.5,33
1971,8,12,1971-08-12,TX,2,0,0,33.18,-102.2,0.0,0.0,1.0,33
1971,8,12,1971-08-12,TX,2,0,0,33.18,-102.2,0.0,0.0,1.0,33
1971,8,13,1971-08-13,TX,1,0,0,34.72,-101.8,0.0,0.0,0.5,50
1971,8,13,1971-08-13,TX,1,0,0,34.18,-101.65,0.0,0.0,0.3,50
1971,8,13,1971-08-13,TX,1,0,0,34.18,-101.65,0.0,0.0,0.3,50
1971,8,13,1971-08-13,TX,2,0,0,33.28,-102.35,33.28,-102.28,4.1,133
1971,8,22,1971-08-22,TX,2,0,0,34.37,-101.77,34.37,-101.72,2.7,20
1971,8,24,1971-08-24,TX,1,0,0,30.9,-94.0,0.0,0.0,0.3,20
1971,8,25,1971-08-25,TX,1,0,0,29.75,-95.33,0.0,0.0,0.1,10
1971,8,26,1971-08-26,TX,1,0,0,31.05,-97.47,0.0,0.0,0.1,10
1971,9,9,1971-09-09,TX,1,0,0,33.7,-101.98,0.0,0.0,0.3,100
1971,9,10,1971-09-10,TX,0,0,0,29.4,-94.9,0.0,0.0,0.3,17
1971,9,10,1971-09-10,TX,0,0,0,29.4,-94.9,0.0,0.0,0.3,17
1971,9,11,1971-09-11,TX,1,0,0,27.22,-98.13,0.0,0.0,0.3,17
1971,9,11,1971-09-11,TX,1,0,0,27.3,-97.75,0.0,0.0,0.3,20
1971,9,12,1971-09-12,TX,1,0,0,27.95,-97.93,0.0,0.0,0.3,17
1971,9,24,1971-09-24,TX,1,0,0,28.77,-98.23,0.0,0.0,0.1,20
1971,10,3,1971-10-03,TX,0,0,0,31.37,-94.73,0.0,0.0,0.5,10
1971,10,16,1971-10-16,TX,0,0,0,30.88,-95.62,0.0,0.0,1.0,440
1971,10,17,1971-10-17,TX,1,0,0,35.23,-101.23,0.0,0.0,0.3,50
1971,10,17,1971-10-17,TX,1,0,0,36.12,-101.27,0.0,0.0,0.1,17
1971,10,17,1971-10-17,TX,1,0,0,36.03,-101.02,0.0,0.0,0.5,20
1971,10,17,1971-10-17,TX,1,0,0,36.03,-101.02,0.0,0.0,0.5,20
1971,10,17,1971-10-17,TX,1,0,0,33.72,-102.78,33.72,-102.7,4.9,50
1971,10,17,1971-10-17,TX,1,0,0,34.08,-102.18,34.17,-102.08,8.2,100
1971,10,17,1971-10-17,TX,1,0,0,34.17,-102.08,0.0,0.0,0.3,50
1971,10,17,1971-10-17,TX,1,0,0,34.17,-102.08,0.0,0.0,0.3,50
1971,10,17,1971-10-17,TX,2,0,0,34.02,-102.42,34.4,-102.12,31.1,100
1971,10,17,1971-10-17,TX,2,4,0,34.03,-102.38,34.4,-102.15,28.6,400
1971,10,17,1971-10-17,TX,2,0,0,34.02,-102.42,34.33,-102.03,31.0,100
1971,10,17,1971-10-17,TX,3,2,0,35.37,-101.1,35.37,-101.05,2.3,100
1971,10,19,1971-10-19,TX,1,2,0,32.95,-96.95,0.0,0.0,0.5,50
1971,10,19,1971-10-19,TX,2,0,0,32.42,-97.53,32.48,-97.43,7.6,50
1971,11,17,1971-11-17,TX,1,0,0,31.1,-96.98,0.0,0.0,2.0,50
1971,11,17,1971-11-17,TX,2,0,0,30.43,-97.35,30.77,-96.98,31.7,33
1971,11,18,1971-11-18,TX,2,0,0,33.12,-94.13,0.0,0.0,1.3,333
1971,11,22,1971-11-22,TX,1,0,0,30.07,-96.78,30.18,-96.63,12.3,440
1971,12,12,1971-12-12,TX,1,2,0,31.13,-97.9,0.0,0.0,0.1,17
1971,12,12,1971-12-12,TX,1,2,0,32.8,-97.43,0.0,0.0,0.1,17
1971,12,14,1971-12-14,TX,0,0,0,33.35,-96.53,33.37,-96.48,3.6,100
1971,12,14,1971-12-14,TX,1,0,0,32.52,-97.43,0.0,0.0,0.1,17
1971,12,14,1971-12-14,TX,1,2,0,32.52,-97.43,0.0,0.0,0.1,17
1971,12,14,1971-12-14,TX,1,2,0,32.72,-97.13,0.0,0.0,0.2,20
1971,12,14,1971-12-14,TX,1,4,0,32.73,-97.18,0.0,0.0,0.1,17
1971,12,14,1971-12-14,TX,1,1,0,32.73,-97.18,0.0,0.0,0.1,17
1971,12,14,1971-12-14,TX,1,2,0,32.55,-97.13,0.0,0.0,1.0,17
1971,12,14,1971-12-14,TX,1,0,0,32.15,-97.13,0.0,0.0,0.1,17
1971,12,14,1971-12-14,TX,1,0,0,32.97,-96.9,0.0,0.0,1.0,100
1971,12,14,1971-12-14,TX,1,2,0,31.67,-97.1,0.0,0.0,0.3,100
